Style Id,AG,Group Name,Status,Rank in Group,Live Since,Days Live,Organic Impressions,Inorganic Impressions,Total Impressions,Organic/Day,Ad Saturation,Demand Score,Opportunity Score,Health,Max CPC,Target ROI,Monthly Budget,Daily Budget
34703866,AG6,Dormant - Excluded,EXCLUDED,1259,2025-06-03,456,165,0,165,0.362,0.0,18.8,18.8,LOW,0.0,0.0,0.0,0.0
34714114,AG6,Dormant - Excluded,EXCLUDED,1260,2025-06-04,455,165,0,165,0.363,0.0,18.8,18.8,LOW,0.0,0.0,0.0,0.0
36225615,AG6,Dormant - Excluded,EXCLUDED,1261,2025-08-06,392,154,0,154,0.393,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
35843731,AG6,Dormant - Excluded,EXCLUDED,1262,2025-07-21,408,157,0,157,0.385,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
35706255,AG6,Dormant - Excluded,EXCLUDED,1263,2025-07-16,413,158,0,158,0.383,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
35334525,AG6,Dormant - Excluded,EXCLUDED,1264,2025-07-04,425,159,0,159,0.374,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
35087783,AG6,Dormant - Excluded,EXCLUDED,1265,2025-06-23,436,161,0,161,0.369,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
34704079,AG6,Dormant - Excluded,EXCLUDED,1266,2025-06-04,455,163,0,163,0.358,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
34714111,AG6,Dormant - Excluded,EXCLUDED,1267,2025-06-04,455,163,0,163,0.358,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
34726092,AG6,Dormant - Excluded,EXCLUDED,1268,2025-06-04,455,163,0,163,0.358,0.0,18.7,18.7,LOW,0.0,0.0,0.0,0.0
36225623,AG6,Dormant - Excluded,EXCLUDED,1269,2025-08-05,393,153,0,153,0.389,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
36225625,AG6,Dormant - Excluded,EXCLUDED,1270,2025-08-05,393,153,0,153,0.389,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
35843552,AG6,Dormant - Excluded,EXCLUDED,1271,2025-07-21,408,155,0,155,0.38,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
34949588,AG6,Dormant - Excluded,EXCLUDED,1272,2025-06-16,443,161,0,161,0.363,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
34703829,AG6,Dormant - Excluded,EXCLUDED,1273,2025-06-03,456,162,0,162,0.355,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
34745726,AG6,Dormant - Excluded,EXCLUDED,1274,2025-06-06,453,162,0,162,0.358,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
34846751,AG6,Dormant - Excluded,EXCLUDED,1275,2025-06-10,449,162,0,162,0.361,0.0,18.6,18.6,LOW,0.0,0.0,0.0,0.0
34838018,AG6,Dormant - Excluded,EXCLUDED,1276,2025-06-11,448,160,0,160,0.357,0.0,18.5,18.5,LOW,0.0,0.0,0.0,0.0
34869114,AG6,Dormant - Excluded,EXCLUDED,1277,2025-06-11,448,160,0,160,0.357,0.0,18.5,18.5,LOW,0.0,0.0,0.0,0.0
34749017,AG6,Dormant - Excluded,EXCLUDED,1278,2025-06-06,453,161,0,161,0.355,0.0,18.5,18.5,LOW,0.0,0.0,0.0,0.0
39587438,AG6,Dormant - Excluded,EXCLUDED,1279,2026-01-23,222,90,0,90,0.405,0.0,18.4,18.4,LOW,0.0,0.0,0.0,0.0
34949633,AG6,Dormant - Excluded,EXCLUDED,1280,2025-06-16,443,158,0,158,0.357,0.0,18.4,18.4,LOW,0.0,0.0,0.0,0.0
34837944,AG6,Dormant - Excluded,EXCLUDED,1281,2025-06-11,448,159,0,159,0.355,0.0,18.4,18.4,LOW,0.0,0.0,0.0,0.0
41345539,AG6,Dormant - Excluded,EXCLUDED,1282,2026-04-13,142,34,0,34,0.239,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
41345572,AG6,Dormant - Excluded,EXCLUDED,1283,2026-04-13,142,34,0,34,0.239,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
36603216,AG6,Dormant - Excluded,EXCLUDED,1284,2025-08-26,372,147,0,147,0.395,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
35481401,AG6,Dormant - Excluded,EXCLUDED,1285,2025-07-08,421,154,0,154,0.366,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
34714147,AG6,Dormant - Excluded,EXCLUDED,1286,2025-06-04,455,158,0,158,0.347,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
34745737,AG6,Dormant - Excluded,EXCLUDED,1287,2025-06-05,454,158,0,158,0.348,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
34846730,AG6,Dormant - Excluded,EXCLUDED,1288,2025-06-11,448,158,0,158,0.353,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
34611017,AG6,Dormant - Excluded,EXCLUDED,1289,2025-05-30,460,159,0,159,0.346,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
34704206,AG6,Dormant - Excluded,EXCLUDED,1290,2025-06-04,455,159,0,159,0.349,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
32415567,AG6,Dormant - Excluded,EXCLUDED,1291,2025-01-21,589,174,0,174,0.295,0.0,18.3,18.3,LOW,0.0,0.0,0.0,0.0
35843530,AG6,Dormant - Excluded,EXCLUDED,1292,2025-07-21,408,152,0,152,0.373,0.0,18.2,18.2,LOW,0.0,0.0,0.0,0.0
35843866,AG6,Dormant - Excluded,EXCLUDED,1293,2025-07-21,408,152,0,152,0.373,0.0,18.2,18.2,LOW,0.0,0.0,0.0,0.0
34949594,AG6,Dormant - Excluded,EXCLUDED,1294,2025-06-16,443,155,0,155,0.35,0.0,18.2,18.2,LOW,0.0,0.0,0.0,0.0
34949617,AG6,Dormant - Excluded,EXCLUDED,1295,2025-06-16,443,155,0,155,0.35,0.0,18.2,18.2,LOW,0.0,0.0,0.0,0.0
34745739,AG6,Dormant - Excluded,EXCLUDED,1296,2025-06-05,454,157,0,157,0.346,0.0,18.2,18.2,LOW,0.0,0.0,0.0,0.0
34748996,AG6,Dormant - Excluded,EXCLUDED,1297,2025-06-06,453,155,0,155,0.342,0.0,18.1,18.1,LOW,0.0,0.0,0.0,0.0
34749015,AG6,Dormant - Excluded,EXCLUDED,1298,2025-06-06,453,155,0,155,0.342,0.0,18.1,18.1,LOW,0.0,0.0,0.0,0.0
34801295,AG6,Dormant - Excluded,EXCLUDED,1299,2025-06-09,450,155,0,155,0.344,0.0,18.1,18.1,LOW,0.0,0.0,0.0,0.0
34714051,AG6,Dormant - Excluded,EXCLUDED,1300,2025-06-03,456,156,0,156,0.342,0.0,18.1,18.1,LOW,0.0,0.0,0.0,0.0
41345553,AG6,Dormant - Excluded,EXCLUDED,1301,2026-04-13,142,32,0,32,0.225,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
34825621,AG6,Dormant - Excluded,EXCLUDED,1302,2025-06-10,449,154,0,154,0.343,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
34704082,AG6,Dormant - Excluded,EXCLUDED,1303,2025-06-03,456,155,0,155,0.34,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
34745723,AG6,Dormant - Excluded,EXCLUDED,1304,2025-06-05,454,155,0,155,0.341,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
34469782,AG6,Dormant - Excluded,EXCLUDED,1305,2025-05-26,464,156,0,156,0.336,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
32415563,AG6,Dormant - Excluded,EXCLUDED,1306,2025-01-22,588,171,0,171,0.291,0.0,18.0,18.0,LOW,0.0,0.0,0.0,0.0
35843671,AG6,Dormant - Excluded,EXCLUDED,1307,2025-07-21,408,149,0,149,0.365,0.0,17.9,17.9,LOW,0.0,0.0,0.0,0.0
34801344,AG6,Dormant - Excluded,EXCLUDED,1308,2025-06-09,450,153,0,153,0.34,0.0,17.9,17.9,LOW,0.0,0.0,0.0,0.0
35334337,AG6,Dormant - Excluded,EXCLUDED,1309,2025-07-02,427,150,0,150,0.351,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34949857,AG6,Dormant - Excluded,EXCLUDED,1310,2025-06-16,443,152,0,152,0.343,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34703832,AG6,Dormant - Excluded,EXCLUDED,1311,2025-06-03,456,153,0,153,0.336,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34726095,AG6,Dormant - Excluded,EXCLUDED,1312,2025-06-04,455,153,0,153,0.336,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34749012,AG6,Dormant - Excluded,EXCLUDED,1313,2025-06-05,454,153,0,153,0.337,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34749013,AG6,Dormant - Excluded,EXCLUDED,1314,2025-06-05,454,153,0,153,0.337,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
34749009,AG6,Dormant - Excluded,EXCLUDED,1315,2025-06-06,453,153,0,153,0.338,0.0,17.8,17.8,LOW,0.0,0.0,0.0,0.0
41345550,AG6,Dormant - Excluded,EXCLUDED,1316,2026-04-13,142,31,0,31,0.218,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
36764513,AG6,Dormant - Excluded,EXCLUDED,1317,2025-09-04,363,106,0,106,0.292,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
34745710,AG6,Dormant - Excluded,EXCLUDED,1318,2025-06-05,454,152,0,152,0.335,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
34792105,AG6,Dormant - Excluded,EXCLUDED,1319,2025-06-06,453,152,0,152,0.336,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
34801337,AG6,Dormant - Excluded,EXCLUDED,1320,2025-06-09,450,152,0,152,0.338,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
34481787,AG6,Dormant - Excluded,EXCLUDED,1321,2025-05-26,464,153,0,153,0.33,0.0,17.7,17.7,LOW,0.0,0.0,0.0,0.0
35087988,AG6,Dormant - Excluded,EXCLUDED,1322,2025-06-23,436,149,0,149,0.342,0.0,17.6,17.6,LOW,0.0,0.0,0.0,0.0
34714140,AG6,Dormant - Excluded,EXCLUDED,1323,2025-06-04,455,151,0,151,0.332,0.0,17.6,17.6,LOW,0.0,0.0,0.0,0.0
34748980,AG6,Dormant - Excluded,EXCLUDED,1324,2025-06-05,454,151,0,151,0.333,0.0,17.6,17.6,LOW,0.0,0.0,0.0,0.0
34748988,AG6,Dormant - Excluded,EXCLUDED,1325,2025-06-05,454,151,0,151,0.333,0.0,17.6,17.6,LOW,0.0,0.0,0.0,0.0
34846719,AG6,Dormant - Excluded,EXCLUDED,1326,2025-06-11,448,151,0,151,0.337,0.0,17.6,17.6,LOW,0.0,0.0,0.0,0.0
36225589,AG6,Dormant - Excluded,EXCLUDED,1327,2025-08-06,392,143,0,143,0.365,0.0,17.5,17.5,LOW,0.0,0.0,0.0,0.0
34846907,AG6,Dormant - Excluded,EXCLUDED,1328,2025-06-10,449,149,0,149,0.332,0.0,17.5,17.5,LOW,0.0,0.0,0.0,0.0
34792254,AG6,Dormant - Excluded,EXCLUDED,1329,2025-06-07,452,150,0,150,0.332,0.0,17.5,17.5,LOW,0.0,0.0,0.0,0.0
34611075,AG6,Dormant - Excluded,EXCLUDED,1330,2025-05-31,459,151,0,151,0.329,0.0,17.5,17.5,LOW,0.0,0.0,0.0,0.0
36225626,AG6,Dormant - Excluded,EXCLUDED,1331,2025-08-05,393,143,0,143,0.364,0.0,17.4,17.4,LOW,0.0,0.0,0.0,0.0
35843339,AG6,Dormant - Excluded,EXCLUDED,1332,2025-07-20,409,144,0,144,0.352,0.0,17.4,17.4,LOW,0.0,0.0,0.0,0.0
35843545,AG6,Dormant - Excluded,EXCLUDED,1333,2025-07-21,408,144,0,144,0.353,0.0,17.4,17.4,LOW,0.0,0.0,0.0,0.0
34949751,AG6,Dormant - Excluded,EXCLUDED,1334,2025-06-16,443,147,0,147,0.332,0.0,17.3,17.3,LOW,0.0,0.0,0.0,0.0
34749005,AG6,Dormant - Excluded,EXCLUDED,1335,2025-06-05,454,148,0,148,0.326,0.0,17.3,17.3,LOW,0.0,0.0,0.0,0.0
34846936,AG6,Dormant - Excluded,EXCLUDED,1336,2025-06-10,449,148,0,148,0.33,0.0,17.3,17.3,LOW,0.0,0.0,0.0,0.0
34714057,AG6,Dormant - Excluded,EXCLUDED,1337,2025-06-03,456,149,0,149,0.327,0.0,17.3,17.3,LOW,0.0,0.0,0.0,0.0
34949641,AG6,Dormant - Excluded,EXCLUDED,1338,2025-06-16,443,146,0,146,0.33,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34949674,AG6,Dormant - Excluded,EXCLUDED,1339,2025-06-16,443,146,0,146,0.33,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34837965,AG6,Dormant - Excluded,EXCLUDED,1340,2025-06-10,449,147,0,147,0.327,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34846743,AG6,Dormant - Excluded,EXCLUDED,1341,2025-06-11,448,147,0,147,0.328,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34703827,AG6,Dormant - Excluded,EXCLUDED,1342,2025-06-03,456,148,0,148,0.325,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34704188,AG6,Dormant - Excluded,EXCLUDED,1343,2025-06-03,456,148,0,148,0.325,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34726078,AG6,Dormant - Excluded,EXCLUDED,1344,2025-06-04,455,148,0,148,0.325,0.0,17.2,17.2,LOW,0.0,0.0,0.0,0.0
34837982,AG6,Dormant - Excluded,EXCLUDED,1345,2025-06-11,448,146,0,146,0.326,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
34714141,AG6,Dormant - Excluded,EXCLUDED,1346,2025-06-04,455,147,0,147,0.323,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
34726085,AG6,Dormant - Excluded,EXCLUDED,1347,2025-06-04,455,147,0,147,0.323,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
34726102,AG6,Dormant - Excluded,EXCLUDED,1348,2025-06-04,455,147,0,147,0.323,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
34745709,AG6,Dormant - Excluded,EXCLUDED,1349,2025-06-05,454,147,0,147,0.324,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
33815643,AG6,Dormant - Excluded,EXCLUDED,1350,2025-04-26,494,152,0,152,0.308,0.0,17.1,17.1,LOW,0.0,0.0,0.0,0.0
35843512,AG6,Dormant - Excluded,EXCLUDED,1351,2025-07-21,408,140,0,140,0.343,0.0,17.0,17.0,LOW,0.0,0.0,0.0,0.0
34949208,AG6,Dormant - Excluded,EXCLUDED,1352,2025-06-16,443,145,0,145,0.327,0.0,17.0,17.0,LOW,0.0,0.0,0.0,0.0
34801332,AG6,Dormant - Excluded,EXCLUDED,1353,2025-06-09,450,146,0,146,0.324,0.0,17.0,17.0,LOW,0.0,0.0,0.0,0.0
34837942,AG6,Dormant - Excluded,EXCLUDED,1354,2025-06-10,449,146,0,146,0.325,0.0,17.0,17.0,LOW,0.0,0.0,0.0,0.0
34846738,AG6,Dormant - Excluded,EXCLUDED,1355,2025-06-10,449,145,0,145,0.323,0.0,16.9,16.9,LOW,0.0,0.0,0.0,0.0
34846919,AG6,Dormant - Excluded,EXCLUDED,1356,2025-06-10,449,145,0,145,0.323,0.0,16.9,16.9,LOW,0.0,0.0,0.0,0.0
34714163,AG6,Dormant - Excluded,EXCLUDED,1357,2025-06-04,455,146,0,146,0.321,0.0,16.9,16.9,LOW,0.0,0.0,0.0,0.0
35843805,AG6,Dormant - Excluded,EXCLUDED,1358,2025-07-21,408,138,0,138,0.338,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
35087695,AG6,Dormant - Excluded,EXCLUDED,1359,2025-06-23,436,142,0,142,0.326,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
35088043,AG6,Dormant - Excluded,EXCLUDED,1360,2025-06-23,436,142,0,142,0.326,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
34825557,AG6,Dormant - Excluded,EXCLUDED,1361,2025-06-10,449,144,0,144,0.321,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
34703788,AG6,Dormant - Excluded,EXCLUDED,1362,2025-06-03,456,145,0,145,0.318,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
34792183,AG6,Dormant - Excluded,EXCLUDED,1363,2025-06-07,452,145,0,145,0.321,0.0,16.8,16.8,LOW,0.0,0.0,0.0,0.0
35334243,AG6,Dormant - Excluded,EXCLUDED,1364,2025-07-02,427,140,0,140,0.328,0.0,16.7,16.7,LOW,0.0,0.0,0.0,0.0
34825627,AG6,Dormant - Excluded,EXCLUDED,1365,2025-06-10,449,143,0,143,0.318,0.0,16.7,16.7,LOW,0.0,0.0,0.0,0.0
34837947,AG6,Dormant - Excluded,EXCLUDED,1366,2025-06-11,448,143,0,143,0.319,0.0,16.7,16.7,LOW,0.0,0.0,0.0,0.0
34846734,AG6,Dormant - Excluded,EXCLUDED,1367,2025-06-11,448,143,0,143,0.319,0.0,16.7,16.7,LOW,0.0,0.0,0.0,0.0
34949677,AG6,Dormant - Excluded,EXCLUDED,1368,2025-06-16,443,143,0,143,0.323,0.0,16.7,16.7,LOW,0.0,0.0,0.0,0.0
35334324,AG6,Dormant - Excluded,EXCLUDED,1369,2025-07-02,427,139,0,139,0.326,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
35087403,AG6,Dormant - Excluded,EXCLUDED,1370,2025-06-23,436,140,0,140,0.321,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
34801321,AG6,Dormant - Excluded,EXCLUDED,1371,2025-06-09,450,142,0,142,0.316,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
34949763,AG6,Dormant - Excluded,EXCLUDED,1372,2025-06-16,443,142,0,142,0.321,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
34704147,AG6,Dormant - Excluded,EXCLUDED,1373,2025-06-03,456,143,0,143,0.314,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
34749001,AG6,Dormant - Excluded,EXCLUDED,1374,2025-06-05,454,143,0,143,0.315,0.0,16.6,16.6,LOW,0.0,0.0,0.0,0.0
34748954,AG6,Dormant - Excluded,EXCLUDED,1375,2025-06-05,454,142,0,142,0.313,0.0,16.5,16.5,LOW,0.0,0.0,0.0,0.0
34704251,AG6,Dormant - Excluded,EXCLUDED,1376,2025-06-03,456,141,0,141,0.309,0.0,16.4,16.4,LOW,0.0,0.0,0.0,0.0
34704265,AG6,Dormant - Excluded,EXCLUDED,1377,2025-06-03,456,141,0,141,0.309,0.0,16.4,16.4,LOW,0.0,0.0,0.0,0.0
34749014,AG6,Dormant - Excluded,EXCLUDED,1378,2025-06-05,454,141,0,141,0.311,0.0,16.4,16.4,LOW,0.0,0.0,0.0,0.0
41345518,AG6,Dormant - Excluded,EXCLUDED,1379,2026-04-13,142,22,0,22,0.155,0.0,16.3,16.3,LOW,0.0,0.0,0.0,0.0
34949433,AG6,Dormant - Excluded,EXCLUDED,1380,2025-06-16,443,138,0,138,0.312,0.0,16.3,16.3,LOW,0.0,0.0,0.0,0.0
34801282,AG6,Dormant - Excluded,EXCLUDED,1381,2025-06-09,450,139,0,139,0.309,0.0,16.3,16.3,LOW,0.0,0.0,0.0,0.0
34838052,AG6,Dormant - Excluded,EXCLUDED,1382,2025-06-11,448,139,0,139,0.31,0.0,16.3,16.3,LOW,0.0,0.0,0.0,0.0
34745682,AG6,Dormant - Excluded,EXCLUDED,1383,2025-06-06,453,140,0,140,0.309,0.0,16.3,16.3,LOW,0.0,0.0,0.0,0.0
36603262,AG6,Dormant - Excluded,EXCLUDED,1384,2025-08-26,372,128,0,128,0.344,0.0,16.2,16.2,LOW,0.0,0.0,0.0,0.0
36225612,AG6,Dormant - Excluded,EXCLUDED,1385,2025-08-06,392,130,0,130,0.332,0.0,16.2,16.2,LOW,0.0,0.0,0.0,0.0
